1.35E+12,paycode,itemNo,stimNo,verb,sentence,trialVersion,prepSentence,exposePicture,actionPicture,word1,word2,mistakeFlag,responseTime,word1_CODED,word2_CODED
1.35E+12,i1cebdd247h101,5,5,ROLL,Zack rolls the ball.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rools,ball,none,5.071,VERB,OBJECT
1.35E+12,i1cebdd247h101,9,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throw,banana,none,12.211,VERB,OBJECT
1.35E+12,i1e390b4abi100,0,2,EAT,Alexa eats the orange.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,see,fruit,bad input,60.076,OTHER,OTHER
1.35E+12,i1e390b4abi100,2,11,KICK,Emily kicks the tire.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kick,tire,none,14.383,VERB,OBJECT
1.35E+12,i1e390b4abi100,1,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,see,animals,none,16.13,OTHER,OTHER
1.35E+12,i285a0f81ai120,9,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,share,drink,none,8.323,OTHER,OTHER
1.35E+12,i285a0f81ai120,4,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,made,mess,none,7.819,OTHER,OTHER
1.35E+12,i285a0f81ai120,7,2,EAT,Alexa eats the orange.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,ready,lunch,none,8.859,OTHER,OTHER
1.35E+12,i285a0f81ai120,5,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,animal,daycare,none,8.475,OTHER,OTHER
1.35E+12,i285a0f81ai120,1,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,gravity,falls,none,13.117,OTHER,OTHER
1.35E+12,i285a0f81ai120,8,11,KICK,Emily kicks the tire.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,emily,cleans,none,8.942,AGENT,OTHER
1.35E+12,i285a0f81ai120,2,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,poured,more,none,15.963,VERB,OTHER
1.35E+12,i285a0f81ai120,11,4,READ,Sam reads the book.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,get,homework,none,8.756,OTHER,OTHER
1.35E+12,i285a0f81ai120,10,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,ready,play,none,7.383,OTHER,OTHER
1.35E+12,i285a0f81ai120,6,8,THROW,Sue throws the bananas.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,picinic,lunch,none,13.124,OTHER,OTHER
1.35E+12,i285a0f81ai120,3,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,organize,animals,none,13.638,OTHER,OTHER
1.35E+12,i285a0f81ai120,0,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,made,mess,bad input,55.601,OTHER,OTHER
1.35E+12,i2c3095d87i41,4,1,DRINK,George drinks the juice.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,juice,none,8.571,AGENT,OBJECT
1.35E+12,i2c3095d87i41,11,10,DROP,Maria drops the newspaper.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,newspaper,none,5.868,AGENT,OBJECT
1.35E+12,i2c3095d87i41,7,2,EAT,Alexa eats the orange.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alex,orange,none,6.289,AGENT,OBJECT
1.35E+12,i2c3095d87i41,1,3,FEED,John feeds the dog.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,7.559,AGENT,VERB
1.35E+12,i2c3095d87i41,2,12,HOLD,Amy holds the spoon.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,spoon,none,9.757,AGENT,OBJECT
1.35E+12,i2c3095d87i41,5,11,KICK,Emily kicks the tire.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,tire,none,6.474,AGENT,OBJECT
1.35E+12,i2c3095d87i41,10,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,milk,none,5.037,AGENT,OBJECT
1.35E+12,i2c3095d87i41,6,4,READ,Sam reads the book.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,7.585,AGENT,VERB
1.35E+12,i2c3095d87i41,9,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,bananas,none,6.466,AGENT,OBJECT
1.35E+12,i2c3095d87i41,3,9,TOUCH,Mike touches the kitten.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,pets,kitten,none,6.19,VERB,OBJECT
1.35E+12,i2c3095d87i41,8,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Washes,bowl,none,7.923,VERB,OBJECT
1.35E+12,i2c9bbbd60b14,7,1,DRINK,George drinks the juice.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,Drank,juice,none,5.207,VERB,OBJECT
1.35E+12,i2c9bbbd60b14,5,10,DROP,Maria drops the newspaper.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Newspaper,dropped,none,6.237,OBJECT,VERB
1.35E+12,i2c9bbbd60b14,0,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Looking,fruit,none,16.314,OTHER,OTHER
1.35E+12,i2c9bbbd60b14,1,3,FEED,John feeds the dog.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Feed,dog,none,5.357,VERB,OBJECT
1.35E+12,i2c9bbbd60b14,6,12,HOLD,Amy holds the spoon.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Hold,spoon,none,6.053,VERB,OBJECT
1.35E+12,i2c9bbbd60b14,8,11,KICK,Emily kicks the tire.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Tire,kicked,none,6.82,OBJECT,VERB
1.35E+12,i2c9bbbd60b14,10,7,POUR,Ron pours the milk.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Milk,poured,none,6.005,OBJECT,VERB
1.35E+12,i2c9bbbd60b14,2,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,8.108,AGENT,VERB
1.35E+12,i2c9bbbd60b14,3,5,ROLL,Zack rolls the ball.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Play,ball,none,5.087,OTHER,OBJECT
1.35E+12,i2c9bbbd60b14,11,8,THROW,Sue throws the bananas.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Banana,thrown,none,7.037,OBJECT,VERB
1.35E+12,i2c9bbbd60b14,9,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,kitten,pet,none,6.754,OBJECT,VERB
1.35E+12,i2c9bbbd60b14,4,6,WASH,Jenn washes the bowl.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Wash,bowl,none,4.97,VERB,OBJECT
1.35E+12,i300dd5e1eb83,0,1,DRINK,George drinks the juice.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,Drinks,juice,none,17.297,VERB,OBJECT
1.35E+12,i300dd5e1eb83,1,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drop,newspaper,none,14.328,VERB,OBJECT
1.35E+12,i300dd5e1eb83,4,2,EAT,Alexa eats the orange.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,eats,orange,none,11.813,VERB,OBJECT
1.35E+12,i300dd5e1eb83,8,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,19.438,VERB,OBJECT
1.35E+12,i300dd5e1eb83,3,12,HOLD,Amy holds the spoon.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,13.515,VERB,OBJECT
1.35E+12,i300dd5e1eb83,7,11,KICK,Emily kicks the tire.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,21.031,VERB,OBJECT
1.35E+12,i300dd5e1eb83,2,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,13.375,VERB,OBJECT
1.35E+12,i300dd5e1eb83,11,4,READ,Sam reads the book.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,reads,book,none,13.281,VERB,OBJECT
1.35E+12,i300dd5e1eb83,9,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,12.281,VERB,OBJECT
1.35E+12,i300dd5e1eb83,5,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,13.578,VERB,OBJECT
1.35E+12,i300dd5e1eb83,10,9,TOUCH,Mike touches the kitten.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,14.453,VERB,OBJECT
1.35E+12,i300dd5e1eb83,6,6,WASH,Jenn washes the bowl.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,washes,bowl,none,12.594,VERB,OBJECT
1.35E+12,i3803030a8c6,7,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,juice,none,15.162,AGENT,OBJECT
1.35E+12,i3803030a8c6,4,10,DROP,Maria drops the newspaper.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,Maria,Drops,none,10.442,AGENT,VERB
1.35E+12,i3803030a8c6,0,2,EAT,Alexa eats the orange.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Eat,Orange,none,22.571,VERB,OBJECT
1.35E+12,i3803030a8c6,11,3,FEED,John feeds the dog.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,John,feeds,none,9.632,AGENT,VERB
1.35E+12,i3803030a8c6,8,12,HOLD,Amy holds the spoon.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Amy,holds,none,9.46,AGENT,VERB
1.35E+12,i3803030a8c6,5,11,KICK,Emily kicks the tire.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,Emily,kicks,none,10.105,AGENT,VERB
1.35E+12,i3803030a8c6,9,7,POUR,Ron pours the milk.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,10.473,AGENT,VERB
1.35E+12,i3803030a8c6,3,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,book,none,8.114,AGENT,OBJECT
1.35E+12,i3803030a8c6,1,5,ROLL,Zack rolls the ball.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,Rolls,none,9.517,AGENT,VERB
1.35E+12,i3803030a8c6,6,8,THROW,Sue throws the bananas.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,16.334,AGENT,VERB
1.35E+12,i3803030a8c6,2,9,TOUCH,Mike touches the kitten.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,Kitten,none,9.181,AGENT,OBJECT
1.35E+12,i3803030a8c6,10,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,Jenn,Washes,none,10.426,AGENT,VERB
1.35E+12,iadff15f5b67,0,1,DRINK,George drinks the juice.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,drinks,none,8.359,AGENT,VERB
1.35E+12,iadff15f5b67,4,10,DROP,Maria drops the newspaper.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,5.246,VERB,OBJECT
1.35E+12,iadff15f5b67,10,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,Alexa,eats,none,4.24,AGENT,VERB
1.35E+12,iadff15f5b67,2,3,FEED,John feeds the dog.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,Feeds,dog,none,4.564,VERB,OBJECT
1.35E+12,iadff15f5b67,11,12,HOLD,Amy holds the spoon.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,Holds,spoon,none,5.217,VERB,OBJECT
1.35E+12,iadff15f5b67,1,11,KICK,Emily kicks the tire.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,5.857,VERB,OBJECT
1.35E+12,iadff15f5b67,7,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,Ron,pours,none,5.145,AGENT,VERB
1.35E+12,iadff15f5b67,8,4,READ,Sam reads the book.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,Sam,reads,none,4.996,AGENT,VERB
1.35E+12,iadff15f5b67,6,5,ROLL,Zack rolls the ball.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,Zack,rolls,none,5.584,AGENT,VERB
1.35E+12,iadff15f5b67,3,8,THROW,Sue throws the bananas.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,Sue,throws,none,6.68,AGENT,VERB
1.35E+12,iadff15f5b67,9,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,6.012,VERB,OBJECT
1.35E+12,iadff15f5b67,5,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,jenn,bowl,none,5.767,AGENT,OBJECT
1.35E+12,ie598b5cfc61,0,9,TOUCH,Mike touches the kitten.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,Mike,animals,none,31.65,AGENT,OTHER
1.35E+12,j117b9dbeca76,0,1,DRINK,George drinks the juice.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,george,juice,none,12.823,AGENT,OBJECT
1.35E+12,j117b9dbeca76,6,10,DROP,Maria drops the newspaper.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,maria,drops,none,6.126,AGENT,VERB
1.35E+12,j117b9dbeca76,1,2,EAT,Alexa eats the orange.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/EAT_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/EAT.jpg,alexa,orange,none,7.219,AGENT,OBJECT
1.35E+12,j117b9dbeca76,9,3,FEED,John feeds the dog.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/FEED_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/FEED.jpg,feeds,dog,none,5.326,VERB,OBJECT
1.35E+12,j117b9dbeca76,10,12,HOLD,Amy holds the spoon.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/HOLD_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/HOLD.jpg,holds,spoon,none,5.484,VERB,OBJECT
1.35E+12,j117b9dbeca76,3,11,KICK,Emily kicks the tire.,3_4,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/KICK_3_4.jpg,http://REDACTED.edu/REDACTED/MDPictures/KICK.jpg,kicks,tire,none,6.867,VERB,OBJECT
1.35E+12,j117b9dbeca76,7,7,POUR,Ron pours the milk.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/POUR_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/POUR.jpg,pours,milk,none,7.458,VERB,OBJECT
1.35E+12,j117b9dbeca76,11,4,READ,Sam reads the book.,6_1,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/READ_6_1.jpg,http://REDACTED.edu/REDACTED/MDPictures/READ.jpg,sam,reads,none,4.918,AGENT,VERB
1.35E+12,j117b9dbeca76,8,5,ROLL,Zack rolls the ball.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/ROLL_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/ROLL.jpg,rolls,ball,none,5.721,VERB,OBJECT
1.35E+12,j117b9dbeca76,5,8,THROW,Sue throws the bananas.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/THROW_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/THROW.jpg,throws,bananas,none,6.482,VERB,OBJECT
1.35E+12,j117b9dbeca76,4,9,TOUCH,Mike touches the kitten.,5_2,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/TOUCH_5_2.jpg,http://REDACTED.edu/REDACTED/MDPictures/TOUCH.jpg,touches,kitten,none,5.274,VERB,OBJECT
1.35E+12,j117b9dbeca76,2,6,WASH,Jenn washes the bowl.,1_6,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/WASH_1_6.jpg,http://REDACTED.edu/REDACTED/MDPictures/WASH.jpg,wash,bowl,none,5.856,VERB,OBJECT
1.35E+12,j2169f7b20e111,4,1,DRINK,George drinks the juice.,4_3,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DRINK_4_3.jpg,http://REDACTED.edu/REDACTED/MDPictures/DRINK.jpg,George,Juice,none,5.955,AGENT,OBJECT
1.35E+12,j2169f7b20e111,2,10,DROP,Maria drops the newspaper.,2_5,Get ready for the next presentation scene!,http://REDACTED.edu/REDACTED/MDPictures/DROP_2_5.jpg,http://REDACTED.edu/REDACTED/MDPictures/DROP.jpg,drops,newspaper,none,8.488,VERB,OBJECT
